Agente,MÃ³dulo,Datos,Fecha/Hora
"ldap1","bytes_in","0.35","2015-05-15 10:06:44"
"ldap1","bytes_in","1.85","2015-05-15 10:11:47"
"ldap1","bytes_in","3.25","2015-05-15 10:16:51"
"ldap1","bytes_in","0.98","2015-05-15 10:21:55"
"ldap1","bytes_in","0.24","2015-05-15 10:26:58"
"ldap1","bytes_in","0.14","2015-05-15 10:32:02"
"ldap1","bytes_in","0.08","2015-05-15 10:37:05"
"ldap1","bytes_in","0.09","2015-05-15 10:42:09"
"ldap1","bytes_in","1.21","2015-05-15 10:47:13"
"ldap1","bytes_in","3.34","2015-05-15 10:52:16"
"ldap1","bytes_in","0.48","2015-05-15 10:57:21"
"ldap1","bytes_in","3.34","2015-05-15 11:02:24"
"ldap1","bytes_in","0.63","2015-05-15 11:07:28"
"ldap1","bytes_in","0.79","2015-05-15 11:12:32"
"ldap1","bytes_in","0.89","2015-05-15 11:17:35"
"ldap1","bytes_in","0.11","2015-05-15 11:22:39"
"ldap1","bytes_in","2.66","2015-05-15 11:27:43"
"ldap1","bytes_in","3.27","2015-05-15 11:32:46"
"ldap1","bytes_in","2.73","2015-05-15 11:37:51"
"ldap1","bytes_in","0.08","2015-05-15 11:42:55"
"ldap1","bytes_in","0.39","2015-05-15 11:47:59"
"ldap1","bytes_in","0.06","2015-05-15 11:53:03"
"ldap1","bytes_in","1.37","2015-05-15 11:58:06"
"ldap1","bytes_in","0.13","2015-05-15 12:03:10"
"ldap1","bytes_in","0.11","2015-05-15 12:08:13"
"ldap1","bytes_in","0.04","2015-05-15 12:13:17"
"ldap1","bytes_in","0.06","2015-05-15 12:18:21"
"ldap1","bytes_in","0.52","2015-05-15 12:23:25"
"ldap1","bytes_in","1.82","2015-05-15 12:28:28"
"ldap1","bytes_in","0.92","2015-05-15 12:33:32"
"ldap1","bytes_in","0.63","2015-05-15 12:38:36"
"ldap1","bytes_in","3.60","2015-05-15 12:43:40"
"ldap1","bytes_in","2.51","2015-05-15 12:48:43"
"ldap1","bytes_in","6.02","2015-05-15 12:53:48"
"ldap1","bytes_in","0.03","2015-05-15 12:58:52"
"ldap1","bytes_in","1.41","2015-05-15 13:03:55"
"ldap1","bytes_in","0.90","2015-05-15 13:08:59"
"ldap1","bytes_in","0.21","2015-05-15 13:14:03"
"ldap1","bytes_in","0.09","2015-05-15 13:19:06"
"ldap1","bytes_in","0.45","2015-05-15 13:24:10"
"ldap1","bytes_in","0.15","2015-05-15 13:29:13"
"ldap1","bytes_in","0.32","2015-05-15 13:34:17"
"ldap1","bytes_in","0.08","2015-05-15 13:39:21"
"ldap1","bytes_in","0.12","2015-05-15 13:44:25"
"ldap1","bytes_in","0.13","2015-05-15 13:49:29"
"ldap1","bytes_in","0.92","2015-05-15 13:54:32"
"ldap1","bytes_in","2.03","2015-05-15 13:59:36"
"ldap1","bytes_in","0.27","2015-05-15 14:04:40"
"ldap1","bytes_in","1.70","2015-05-15 14:09:43"
"ldap1","bytes_in","2.99","2015-05-15 14:14:47"
"ldap1","bytes_in","0.59","2015-05-15 14:19:51"
"ldap1","bytes_in","1.66","2015-05-15 14:24:54"
"ldap1","bytes_in","0.20","2015-05-15 14:29:58"
"ldap1","bytes_in","2.22","2015-05-15 14:35:02"
"ldap1","bytes_in","1.40","2015-05-15 14:40:05"
"ldap1","bytes_in","1.96","2015-05-15 14:45:09"
"ldap1","bytes_in","0.12","2015-05-15 14:50:12"
"ldap1","bytes_in","0.04","2015-05-15 14:55:16"
"ldap1","bytes_in","0.16","2015-05-15 15:00:19"
"ldap1","bytes_in","0.38","2015-05-15 15:05:23"
"ldap1","bytes_in","0.06","2015-05-15 15:10:26"
"ldap1","bytes_in","0.12","2015-05-15 15:15:30"
"ldap1","bytes_in","1.09","2015-05-15 15:20:34"
"ldap1","bytes_in","0.25","2015-05-15 15:25:37"
"ldap1","bytes_in","1.42","2015-05-15 15:30:41"
"ldap1","bytes_in","0.07","2015-05-15 15:35:44"
"ldap1","bytes_in","0.11","2015-05-15 15:40:48"
"ldap1","bytes_in","0.20","2015-05-15 15:45:51"
"ldap1","bytes_in","0.98","2015-05-15 15:50:55"
"ldap1","bytes_in","2.47","2015-05-15 15:55:59"
"ldap1","bytes_in","0.48","2015-05-15 16:01:02"
"ldap1","bytes_in","0.68","2015-05-15 16:06:06"
"ldap1","bytes_in","0.23","2015-05-15 16:11:09"
"ldap1","bytes_in","0.37","2015-05-15 16:16:13"
"ldap1","bytes_in","0.50","2015-05-15 16:21:16"
"ldap1","bytes_in","0.29","2015-05-15 16:26:20"
"ldap1","bytes_in","0.58","2015-05-15 16:31:24"
"ldap1","bytes_in","0.53","2015-05-15 16:36:28"
"ldap1","bytes_in","0.30","2015-05-15 16:41:31"
"ldap1","bytes_in","1.40","2015-05-15 16:46:35"
"ldap1","bytes_in","2.00","2015-05-15 16:51:38"
"ldap1","bytes_in","0.29","2015-05-15 16:56:42"
"ldap1","bytes_in","0.13","2015-05-15 17:01:46"
"ldap1","bytes_in","0.18","2015-05-15 17:06:50"
"ldap1","bytes_in","0.19","2015-05-15 17:11:53"
"ldap1","bytes_in","0.14","2015-05-15 17:16:57"
"ldap1","bytes_in","1.95","2015-05-15 17:22:01"
"ldap1","bytes_in","1.37","2015-05-15 17:27:04"
"ldap1","bytes_in","1.36","2015-05-15 17:32:08"
"ldap1","bytes_in","0.15","2015-05-15 17:37:11"
"ldap1","bytes_in","0.18","2015-05-15 17:42:15"
"ldap1","bytes_in","2.17","2015-05-15 17:52:22"
"ldap1","bytes_in","0.12","2015-05-15 17:57:26"
"ldap1","bytes_in","0.07","2015-05-15 18:02:29"
"ldap1","bytes_in","2.13","2015-05-15 18:07:33"
"ldap1","bytes_in","1.41","2015-05-15 18:12:37"
"ldap1","bytes_in","0.09","2015-05-15 18:17:40"
"ldap1","bytes_in","0.91","2015-05-15 18:22:44"
"ldap1","bytes_in","0.22","2015-05-15 18:27:47"
"ldap1","bytes_in","0.12","2015-05-15 18:32:51"
"ldap1","bytes_in","2.26","2015-05-15 18:37:55"
"ldap1","bytes_in","0.02","2015-05-15 18:42:59"
"ldap1","bytes_in","0.23","2015-05-15 18:48:02"
"ldap1","bytes_in","0.84","2015-05-15 18:53:07"
"ldap1","bytes_in","0.26","2015-05-15 18:58:11"
"ldap1","bytes_in","0.23","2015-05-15 19:03:14"
"ldap1","bytes_in","0.03","2015-05-15 19:08:18"
"ldap1","bytes_in","0.58","2015-05-15 19:13:21"
"ldap1","bytes_in","0.22","2015-05-15 19:18:25"
"ldap1","bytes_in","0.07","2015-05-15 19:23:28"
"ldap1","bytes_in","0.25","2015-05-15 19:28:32"
"ldap1","bytes_in","1.99","2015-05-15 19:33:35"
"ldap1","bytes_in","0.17","2015-05-15 19:38:39"
"ldap1","bytes_in","0.08","2015-05-15 19:43:43"
"ldap1","bytes_in","0.03","2015-05-15 19:48:46"
"ldap1","bytes_in","0.20","2015-05-15 19:53:50"
"ldap1","bytes_in","0.79","2015-05-15 19:58:53"
"ldap1","bytes_in","3.25","2015-05-15 20:03:57"
"ldap1","bytes_in","1.57","2015-05-15 20:09:00"
"ldap1","bytes_in","1.54","2015-05-15 20:14:04"
"ldap1","bytes_in","0.15","2015-05-15 20:19:07"
"ldap1","bytes_in","0.12","2015-05-15 20:24:11"
"ldap1","bytes_in","0.26","2015-05-15 20:29:14"
"ldap1","bytes_in","0.01","2015-05-15 20:34:18"
"ldap1","bytes_in","0.08","2015-05-15 20:39:21"
"ldap1","bytes_in","0.00","2015-05-15 20:44:24"
"ldap1","bytes_in","6.95","2015-05-15 21:04:38"
"ldap1","bytes_in","6.86","2015-05-15 21:09:42"
"ldap1","bytes_in","7.75","2015-05-15 21:14:51"
"ldap1","bytes_in","7.67","2015-05-15 21:19:55"
"ldap1","bytes_in","0.00","2015-05-15 21:24:59"
"ldap1","bytes_in","0.02","2015-05-16 6:26:28"
"ldap1","bytes_in","0.15","2015-05-16 6:31:32"
"ldap1","bytes_in","0.00","2015-05-16 6:36:35"
"ldap1","bytes_in","1.13","2015-05-16 9:38:41"
"ldap1","bytes_in","5.02","2015-05-16 9:43:46"
"ldap1","bytes_in","2.63","2015-05-16 9:48:49"
"ldap1","bytes_in","1.87","2015-05-16 9:53:53"
"ldap1","bytes_in","7.06","2015-05-16 9:58:57"
"ldap1","bytes_in","8.91","2015-05-16 10:04:02"
"ldap1","bytes_in","9.95","2015-05-16 10:09:06"
"ldap1","bytes_in","8.41","2015-05-16 10:14:10"
"ldap1","bytes_in","7.96","2015-05-16 10:24:17"
"ldap1","bytes_in","11.08","2015-05-16 10:29:21"
"ldap1","bytes_in","9.26","2015-05-16 10:34:25"
"ldap1","bytes_in","9.56","2015-05-16 10:39:29"
"ldap1","bytes_in","1.26","2015-05-16 10:44:33"
"ldap1","bytes_in","8.66","2015-05-16 10:49:37"
"ldap1","bytes_in","8.95","2015-05-16 10:54:41"
"ldap1","bytes_in","9.99","2015-05-16 10:59:45"
"ldap1","bytes_in","11.18","2015-05-16 11:04:48"
"ldap1","bytes_in","6.68","2015-05-16 11:09:53"
"ldap1","bytes_in","10.08","2015-05-16 11:14:58"
"ldap1","bytes_in","10.78","2015-05-16 11:20:02"
"ldap1","bytes_in","9.99","2015-05-16 11:25:06"
"ldap1","bytes_in","10.13","2015-05-16 11:30:10"
"ldap1","bytes_in","8.08","2015-05-16 11:35:14"
"ldap1","bytes_in","5.24","2015-05-16 11:40:19"
"ldap1","bytes_in","2.06","2015-05-16 11:45:23"
"ldap1","bytes_in","10.97","2015-05-16 11:50:26"
"ldap1","bytes_in","9.95","2015-05-16 11:55:30"
"ldap1","bytes_in","9.14","2015-05-16 12:00:34"
"ldap1","bytes_in","9.63","2015-05-16 12:05:38"
"ldap1","bytes_in","7.02","2015-05-16 12:10:42"
"ldap1","bytes_in","10.10","2015-05-16 12:15:46"
"ldap1","bytes_in","9.89","2015-05-16 12:20:50"
"ldap1","bytes_in","9.58","2015-05-16 12:25:54"
"ldap1","bytes_in","10.07","2015-05-16 12:31:03"
"ldap1","bytes_in","8.62","2015-05-16 12:36:06"
"ldap1","bytes_in","3.74","2015-05-16 12:41:11"
"ldap1","bytes_in","9.15","2015-05-16 12:46:15"
"ldap1","bytes_in","9.84","2015-05-16 12:51:19"
"ldap1","bytes_in","9.91","2015-05-16 12:56:23"
"ldap1","bytes_in","10.40","2015-05-16 13:01:27"
"ldap1","bytes_in","11.31","2015-05-16 13:06:31"
"ldap1","bytes_in","10.44","2015-05-16 13:11:35"
"ldap1","bytes_in","8.87","2015-05-16 13:16:39"
"ldap1","bytes_in","9.20","2015-05-16 13:21:43"
"ldap1","bytes_in","10.32","2015-05-16 13:26:47"
"ldap1","bytes_in","9.53","2015-05-16 13:31:51"
"ldap1","bytes_in","11.20","2015-05-16 13:36:55"
"ldap1","bytes_in","11.40","2015-05-16 13:41:59"
"ldap1","bytes_in","11.65","2015-05-16 13:47:03"
"ldap1","bytes_in","8.98","2015-05-16 13:52:07"
"ldap1","bytes_in","6.34","2015-05-16 13:57:10"
"ldap1","bytes_in","8.16","2015-05-16 14:02:14"
"ldap1","bytes_in","11.23","2015-05-16 14:07:18"
"ldap1","bytes_in","10.94","2015-05-16 14:12:22"
"ldap1","bytes_in","8.61","2015-05-16 14:17:26"
"ldap1","bytes_in","11.17","2015-05-16 14:22:29"
"ldap1","bytes_in","10.61","2015-05-16 14:27:33"
"ldap1","bytes_in","10.94","2015-05-16 14:32:37"
"ldap1","bytes_in","10.49","2015-05-16 14:37:41"
"ldap1","bytes_in","10.64","2015-05-16 14:42:45"
"ldap1","bytes_in","8.12","2015-05-16 14:47:49"
"ldap1","bytes_in","8.74","2015-05-16 14:52:53"
"ldap1","bytes_in","10.33","2015-05-16 14:57:57"
"ldap1","bytes_in","11.20","2015-05-16 15:03:01"
"ldap1","bytes_in","9.83","2015-05-16 15:08:05"
"ldap1","bytes_in","8.38","2015-05-16 15:13:08"
"ldap1","bytes_in","10.66","2015-05-16 15:18:14"
"ldap1","bytes_in","10.23","2015-05-16 15:23:17"
"ldap1","bytes_in","7.82","2015-05-16 15:28:21"
"ldap1","bytes_in","5.53","2015-05-16 15:33:25"
"ldap1","bytes_in","4.85","2015-05-16 15:38:30"
"ldap1","bytes_in","10.51","2015-05-16 15:43:34"
"ldap1","bytes_in","9.71","2015-05-16 15:48:37"
"ldap1","bytes_in","8.98","2015-05-16 15:53:41"
"ldap1","bytes_in","10.34","2015-05-16 15:58:45"
"ldap1","bytes_in","9.85","2015-05-16 16:03:49"
"ldap1","bytes_in","6.82","2015-05-16 16:08:53"
"ldap1","bytes_in","7.66","2015-05-16 16:13:57"
"ldap1","bytes_in","7.08","2015-05-16 16:19:01"
"ldap1","bytes_in","9.04","2015-05-16 16:24:05"
"ldap1","bytes_in","10.75","2015-05-16 16:29:09"
"ldap1","bytes_in","10.99","2015-05-16 16:34:13"
"ldap1","bytes_in","6.63","2015-05-16 16:39:17"
"ldap1","bytes_in","0.17","2015-05-16 16:44:21"
"ldap1","bytes_in","0.16","2015-05-16 16:49:25"
"ldap1","bytes_in","9.85","2015-05-16 16:54:29"
"ldap1","bytes_in","8.55","2015-05-16 16:59:33"
"ldap1","bytes_in","9.82","2015-05-16 17:04:36"
"ldap1","bytes_in","10.00","2015-05-16 17:09:41"
"ldap1","bytes_in","10.57","2015-05-16 17:14:44"
"ldap1","bytes_in","9.89","2015-05-16 17:19:48"
"ldap1","bytes_in","10.26","2015-05-16 17:24:52"
"ldap1","bytes_in","8.12","2015-05-16 17:30:01"
"ldap1","bytes_in","11.22","2015-05-16 17:35:05"
"ldap1","bytes_in","8.30","2015-05-16 17:40:09"
"ldap1","bytes_in","10.30","2015-05-16 17:45:14"
"ldap1","bytes_in","8.88","2015-05-16 17:50:18"
"ldap1","bytes_in","10.20","2015-05-16 17:55:21"
"ldap1","bytes_in","11.01","2015-05-16 18:00:26"
"ldap1","bytes_in","5.08","2015-05-16 18:05:30"
"ldap1","bytes_in","0.00","2015-05-16 18:10:34"
"ldap1","bytes_in","0.17","2015-05-17 6:29:09"
"ldap1","bytes_in","0.00","2015-05-17 6:34:13"
"ldap1","bytes_in","0.28","2015-05-17 21:04:18"
"ldap1","bytes_in","0.00","2015-05-17 21:09:22"
"ldap1","bytes_in","0.16","2015-05-18 6:31:05"
"ldap1","bytes_in","0.00","2015-05-18 6:36:08"
"ldap1","bytes_in","1.18","2015-05-18 9:02:48"
"ldap1","bytes_in","1.44","2015-05-18 9:07:52"
"ldap1","bytes_in","3.60","2015-05-18 9:12:56"
"ldap1","bytes_in","2.60","2015-05-18 9:18:00"
"ldap1","bytes_in","0.84","2015-05-18 9:23:03"
"ldap1","bytes_in","1.73","2015-05-18 9:28:07"
"ldap1","bytes_in","3.13","2015-05-18 9:33:11"
"ldap1","bytes_in","3.43","2015-05-18 9:38:14"
"ldap1","bytes_in","1.13","2015-05-18 9:43:18"
"ldap1","bytes_in","0.10","2015-05-18 9:48:21"
"ldap1","bytes_in","0.01","2015-05-18 9:53:25"
"ldap1","bytes_in","4.09","2015-05-18 10:08:37"
"ldap1","bytes_in","3.70","2015-05-18 10:13:41"
"ldap1","bytes_in","4.25","2015-05-18 10:18:44"
"ldap1","bytes_in","1.73","2015-05-18 10:23:48"
"ldap1","bytes_in","0.02","2015-05-18 10:28:51"
"ldap1","bytes_in","0.32","2015-05-18 10:33:55"
"ldap1","bytes_in","1.88","2015-05-18 10:38:59"
"ldap1","bytes_in","2.15","2015-05-18 10:44:02"
"ldap1","bytes_in","0.01","2015-05-18 10:49:06"
"ldap1","bytes_in","0.00","2015-05-18 10:54:10"
"ldap1","bytes_in","1.34","2015-05-18 11:04:17"
"ldap1","bytes_in","2.21","2015-05-18 11:09:21"
"ldap1","bytes_in","0.00","2015-05-18 11:14:24"
"ldap1","bytes_in","0.03","2015-05-18 11:19:28"
"ldap1","bytes_in","0.02","2015-05-18 11:24:31"
"ldap1","bytes_in","4.25","2015-05-18 11:29:36"
"ldap1","bytes_in","0.00","2015-05-18 11:34:39"
"ldap1","bytes_in","2.24","2015-05-18 11:44:46"
"ldap1","bytes_in","0.00","2015-05-18 11:49:50"
"ldap1","bytes_in","0.95","2015-05-18 12:10:04"
"ldap1","bytes_in","0.57","2015-05-18 12:15:07"
"ldap1","bytes_in","4.80","2015-05-18 12:20:11"
"ldap1","bytes_in","0.13","2015-05-18 12:25:15"
"ldap1","bytes_in","0.12","2015-05-18 12:30:18"
"ldap1","bytes_in","3.13","2015-05-18 12:35:22"
"ldap1","bytes_in","1.02","2015-05-18 12:40:26"
"ldap1","bytes_in","0.21","2015-05-18 12:45:29"
"ldap1","bytes_in","1.20","2015-05-18 12:50:33"
"ldap1","bytes_in","0.35","2015-05-18 12:56:27"
"ldap1","bytes_in","0.20","2015-05-18 13:02:20"
"ldap1","bytes_in","0.17","2015-05-18 13:08:14"
"ldap1","bytes_in","1.39","2015-05-18 13:14:09"
"ldap1","bytes_in","0.00","2015-05-18 13:20:02"
"ldap1","bytes_in","0.01","2015-05-18 13:25:57"
"ldap1","bytes_in","1.31","2015-05-18 13:31:51"
"ldap1","bytes_in","1.32","2015-05-18 13:37:44"
"ldap1","bytes_in","0.21","2015-05-18 13:43:39"
"ldap1","bytes_in","0.03","2015-05-18 13:49:33"
"ldap1","bytes_in","0.02","2015-05-18 13:55:27"
"ldap1","bytes_in","0.06","2015-05-18 14:01:21"
"ldap1","bytes_in","0.08","2015-05-18 14:07:15"
"ldap1","bytes_in","0.01","2015-05-18 14:13:08"
"ldap1","bytes_in","0.00","2015-05-18 14:19:02"
"ldap1","bytes_in","0.07","2015-05-18 14:36:43"
"ldap1","bytes_in","0.03","2015-05-18 14:42:37"
"ldap1","bytes_in","1.41","2015-05-18 14:54:24"
"ldap1","bytes_in","0.00","2015-05-18 15:00:18"
"ldap1","bytes_in","0.02","2015-05-18 15:17:59"
"ldap1","bytes_in","0.01","2015-05-18 15:23:53"
"ldap1","bytes_in","0.36","2015-05-18 15:29:46"
"ldap1","bytes_in","0.20","2015-05-18 15:35:40"
"ldap1","bytes_in","0.13","2015-05-18 15:41:34"
"ldap1","bytes_in","1.66","2015-05-18 15:47:27"
"ldap1","bytes_in","0.07","2015-05-18 15:53:21"
"ldap1","bytes_in","0.01","2015-05-18 15:59:15"
"ldap1","bytes_in","1.67","2015-05-18 16:05:09"
"ldap1","bytes_in","1.07","2015-05-18 16:11:02"
"ldap1","bytes_in","0.25","2015-05-18 16:18:06"
"ldap1","bytes_in","0.98","2015-05-18 16:23:10"
"ldap1","bytes_in","0.48","2015-05-18 16:28:14"
"ldap1","bytes_in","0.09","2015-05-18 16:33:17"
"ldap1","bytes_in","1.95","2015-05-18 16:38:21"
"ldap1","bytes_in","0.43","2015-05-18 16:43:24"
"ldap1","bytes_in","0.00","2015-05-18 16:48:28"
"ldap1","bytes_in","0.04","2015-05-18 16:53:31"
"ldap1","bytes_in","0.05","2015-05-18 16:58:35"
"ldap1","bytes_in","0.49","2015-05-18 17:03:39"
"ldap1","bytes_in","1.50","2015-05-18 17:08:43"
"ldap1","bytes_in","1.86","2015-05-18 17:13:46"
"ldap1","bytes_in","0.05","2015-05-18 17:18:55"
"ldap1","bytes_in","0.13","2015-05-18 17:23:59"
"ldap1","bytes_in","0.07","2015-05-18 17:29:02"
"ldap1","bytes_in","0.31","2015-05-18 17:34:07"
"ldap1","bytes_in","1.36","2015-05-18 17:39:10"
"ldap1","bytes_in","0.57","2015-05-18 17:44:14"
"ldap1","bytes_in","2.90","2015-05-18 17:49:17"
"ldap1","bytes_in","2.37","2015-05-18 17:54:21"
"ldap1","bytes_in","0.36","2015-05-18 17:59:24"
"ldap1","bytes_in","4.51","2015-05-18 18:04:28"
"ldap1","bytes_in","2.22","2015-05-18 18:09:32"
"ldap1","bytes_in","1.03","2015-05-18 18:14:35"
"ldap1","bytes_in","0.72","2015-05-18 18:19:39"
"ldap1","bytes_in","0.01","2015-05-18 18:24:43"
"ldap1","bytes_in","0.00","2015-05-18 18:29:46"
"ldap1","bytes_in","0.05","2015-05-18 18:34:50"
"ldap1","bytes_in","0.37","2015-05-18 18:39:53"
"ldap1","bytes_in","0.02","2015-05-18 18:44:57"
"ldap1","bytes_in","0.04","2015-05-18 18:50:01"
"ldap1","bytes_in","0.01","2015-05-18 18:55:04"
"ldap1","bytes_in","1.26","2015-05-18 19:00:08"
"ldap1","bytes_in","0.12","2015-05-18 19:05:11"
"ldap1","bytes_in","0.02","2015-05-18 19:10:15"
"ldap1","bytes_in","0.01","2015-05-18 19:15:18"
"ldap1","bytes_in","0.08","2015-05-18 19:20:22"
"ldap1","bytes_in","0.04","2015-05-18 19:25:26"
"ldap1","bytes_in","1.10","2015-05-18 19:30:29"
"ldap1","bytes_in","0.16","2015-05-18 19:35:33"
"ldap1","bytes_in","0.01","2015-05-18 19:40:37"
"ldap1","bytes_in","1.14","2015-05-18 19:45:40"
"ldap1","bytes_in","4.47","2015-05-18 19:50:44"
"ldap1","bytes_in","0.11","2015-05-18 19:55:48"
"ldap1","bytes_in","0.06","2015-05-18 20:00:51"
"ldap1","bytes_in","0.11","2015-05-18 20:05:55"
"ldap1","bytes_in","0.00","2015-05-18 20:10:59"
"ldap1","bytes_in","0.01","2015-05-18 20:16:02"
"ldap1","bytes_in","0.00","2015-05-18 20:21:06"
"ldap1","bytes_in","0.03","2015-05-18 20:31:13"
"ldap1","bytes_in","0.16","2015-05-18 20:36:16"
"ldap1","bytes_in","0.02","2015-05-18 20:41:20"
"ldap1","bytes_in","0.01","2015-05-18 20:46:24"
"ldap1","bytes_in","0.04","2015-05-18 20:51:27"
"ldap1","bytes_in","0.00","2015-05-18 20:56:31"
"ldap1","bytes_in","0.13","2015-05-18 21:01:34"
"ldap1","bytes_in","0.00","2015-05-18 21:06:38"
"ldap1","bytes_in","0.03","2015-05-19 6:28:06"
"ldap1","bytes_in","0.12","2015-05-19 6:33:10"
"ldap1","bytes_in","2.47","2015-05-19 6:38:14"
"ldap1","bytes_in","9.50","2015-05-19 6:43:22"
"ldap1","bytes_in","10.01","2015-05-19 6:48:30"
"ldap1","bytes_in","0.00","2015-05-19 6:53:34"
"ldap1","bytes_in","4.35","2015-05-19 9:10:07"
"ldap1","bytes_in","0.00","2015-05-19 9:15:11"
"ldap1","bytes_in","2.62","2015-05-19 9:20:14"
"ldap1","bytes_in","0.00","2015-05-19 9:25:18"
"ldap1","bytes_in","0.40","2015-05-19 9:50:35"
"ldap1","bytes_in","0.32","2015-05-19 9:55:38"
"ldap1","bytes_in","0.01","2015-05-19 10:00:42"
"ldap1","bytes_in","0.00","2015-05-19 10:05:46"
"ldap1","bytes_in","0.79","2015-05-19 10:10:49"
"ldap1","bytes_in","1.18","2015-05-19 10:15:53"
"ldap1","bytes_in","1.03","2015-05-19 10:20:56"
"ldap1","bytes_in","0.32","2015-05-19 10:26:00"
"ldap1","bytes_in","0.65","2015-05-19 10:31:04"
"ldap1","bytes_in","0.60","2015-05-19 10:36:08"
"ldap1","bytes_in","0.01","2015-05-19 10:41:12"
"ldap1","bytes_in","0.05","2015-05-19 10:46:15"
"ldap1","bytes_in","2.08","2015-05-19 10:51:19"
"ldap1","bytes_in","0.31","2015-05-19 10:56:23"
"ldap1","bytes_in","0.86","2015-05-19 11:01:26"
"ldap1","bytes_in","0.96","2015-05-19 11:06:31"
"ldap1","bytes_in","5.28","2015-05-19 11:11:34"
"ldap1","bytes_in","4.25","2015-05-19 11:16:39"
"ldap1","bytes_in","0.10","2015-05-19 11:21:42"
"ldap1","bytes_in","1.07","2015-05-19 11:26:46"
"ldap1","bytes_in","0.83","2015-05-19 11:31:50"
"ldap1","bytes_in","0.22","2015-05-19 11:36:53"
"ldap1","bytes_in","0.01","2015-05-19 11:41:57"
"ldap1","bytes_in","0.96","2015-05-19 11:47:01"
"ldap1","bytes_in","1.66","2015-05-19 11:52:05"
"ldap1","bytes_in","0.60","2015-05-19 11:57:09"
"ldap1","bytes_in","0.05","2015-05-19 12:02:12"
"ldap1","bytes_in","1.74","2015-05-19 12:07:16"
"ldap1","bytes_in","0.04","2015-05-19 12:12:20"
"ldap1","bytes_in","0.59","2015-05-19 12:17:24"
"ldap1","bytes_in","2.12","2015-05-19 12:22:28"
"ldap1","bytes_in","2.38","2015-05-19 12:27:32"
"ldap1","bytes_in","0.00","2015-05-19 12:32:35"
"ldap1","bytes_in","0.01","2015-05-19 12:37:39"
"ldap1","bytes_in","1.32","2015-05-19 12:42:42"
"ldap1","bytes_in","2.14","2015-05-19 12:47:46"
"ldap1","bytes_in","1.26","2015-05-19 12:52:50"
"ldap1","bytes_in","3.08","2015-05-19 12:57:56"
"ldap1","bytes_in","4.17","2015-05-19 13:03:02"
"ldap1","bytes_in","5.10","2015-05-19 13:08:06"
"ldap1","bytes_in","0.30","2015-05-19 13:13:09"
"ldap1","bytes_in","1.25","2015-05-19 13:18:13"
